,language_initial,koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans,Family,language
97,Avar ,4125.0,Gimry,Гиндиб,Avar,,Avar,,True,Гиндиб (Хинда),"Гиндибъ (Гендибъ, Хинда)",Гинда,Гиндиб,269.0,297.0,173.0,305.0,42.757219,46.838739000000004,Daghestan,,464.00830078125,,not_kutan,Avar,Avar 
98,Avar ,821.0,Gindib,Гинта,Avar,,Avar,,True,,,Гинта,,,,78.0,,42.11296,46.50397,Daghestan,,2013.5104980468698,,not_kutan,Avar,Avar 
99,Avar ,949.0,Goab,Гоаб,Avar,,Avar,,True,Гоаб (Куа),"Гоаб (Гоа, Гоабго)",Гоаб,Гоаб,274.0,269.0,332.0,234.0,42.097184999999996,46.738407,Daghestan,,2287.03784179687,,not_kutan,Avar,Avar 
100,Avar ,957.0,Gogotl',Гоготль,Avar,,Avar,,True,Гоготль,Гоготль,Гогатль,Гоготль,450.0,482.0,436.0,466.0,42.454809999999995,46.76547,Daghestan,,1407.38830566406,,not_kutan,Avar,Avar 
101,Avar ,81.0,Golotl',Голотль,Avar,,Avar,,True,Голотль,Голотль,Голотль,Голотль,714.0,735.0,700.0,1493.0,42.485962,46.735698,Daghestan,,803.010375976563,,not_kutan,Avar,Avar 
102,Avar ,959.0,Gonoda,Гонода,Avar,,Avar,,True,Гонода,Гонода (Гунада),Гонода,Гонода,599.0,637.0,639.0,1415.0,42.4697,46.7892,Daghestan,,1281.41650390625,,not_kutan,Avar,Avar 
103,Avar ,83.0,Gonokh,Гонох,Avar,,Avar,,True,Гонох,Гонохъ,Гонох,Гонох,174.0,172.0,196.0,373.0,42.56163,46.6896,Daghestan,,1709.2673339843802,,not_kutan,Avar,Avar 
104,Avar ,1267.0,Gontlob,Гонтлоб,Avar,,Avar,,True,Гонтлоб (Гонтло),Гонтлоб (Гонтло),Гонтлоб,Гонтлоб,64.0,66.0,59.0,33.0,42.280673,46.726468,Daghestan,,1838.49987792969,,not_kutan,Avar,Avar 
105,Avar ,1009.0,Goor,Гоор,Avar,,Avar,,True,Гоор (Гори),Гооръ,Гоор,Гоор,932.0,896.0,813.0,809.0,42.43339,46.56927,Daghestan,,1554.23571777344,,not_kutan,Avar,Avar 
106,Avar ,1021.0,Goor-Khindakh,Гоор-Хиндах,Avar,,Avar,,True,,,Хиндах,Гоор-Хиндах,,,103.0,267.0,42.449273,46.575312,Daghestan,,1042.85363769531,,not_kutan,Avar,Avar 
107,Avar ,87.0,Gortkolo,Гортколо,Avar,,Avar,,True,Гортль-коло,Гортль Коло,Гортколо,Гортколо,270.0,272.0,231.0,241.0,42.576655,46.63945,Daghestan,,1791.60681152344,,not_kutan,Avar,Avar 
108,Avar ,4261.0,Gortnob,Гортноб,Avar,,Avar,,True,Гортль-Нуб,Гортль Нубъ (Гортнобъ),Гортиоб,Гортноб,82.0,87.0,73.0,197.0,41.962665,46.525604,Daghestan,,1970.58435058594,,not_kutan,Avar,Avar 
109,Avar ,93.0,Gotsatl' Bol'shoy,Гоцатль Большой,Avar,,Avar,,True,Гоцатль,"Гоцатль (Старый, Большой, Гортль Гоцатль, Малый, Новый Гоцатль, Таса Гоцатль)",Гоцатль Бол.,Гоцатль Большой,1028.0,1089.0,935.0,2189.0,42.51862,46.88262,Daghestan,,933.886352539063,,not_kutan,Avar,Avar 
110,Avar ,95.0,Gotsatl' Malyy,Гоцатль Малый,Avar,,Avar,,True,,,Гоцатль Мал.,Гоцатль Малый,,,224.0,581.0,42.5041,46.888290000000005,Daghestan,,863.8460083007809,,not_kutan,Avar,Avar 
111,Avar ,123.0,Gotsob,Гоцоб,Avar,,Avar,,True,Гецо (Хецо),Гоцо,Гоцо,Гоцоб,168.0,160.0,159.0,164.0,42.58963,46.869009999999996,Daghestan,,1867.50061035156,,not_kutan,Avar,Avar 
112,Avar ,961.0,Gochada,Гочада,Avar,,Avar,,True,Гачада (Хачада),Гачада,Гочада,Гочада,622.0,661.0,459.0,147.0,42.272626,46.765271999999996,Daghestan,,1557.75549316406,,not_kutan,Avar,Avar 
113,Avar ,973.0,Gochob,Гочоб,Avar,,Avar,,True,Гочоб,Гочоб,Гочоб,Гочоб,688.0,765.0,702.0,476.0,42.2375,46.6642,Daghestan,,2019.77404785156,,not_kutan,Avar,Avar 
114,Avar ,1247.0,Gunib,Гуниб,Avar,,Avar,,True,,,Гуниб,Гуниб,,,215.0,2271.0,42.388232,46.962258,Daghestan,,1214.30200195313,,not_kutan,Avar,Avar 
115,Avar ,963.0,Gunukh,Гунух,Avar,,Avar,,True,Гонок,Гонохъ (Гонокъ),Гонох,Гунух,326.0,331.0,317.0,87.0,42.280429999999996,46.76307,Daghestan,,1780.0693359375,,not_kutan,Avar,Avar 
116,Avar ,1167.0,Dagbash,Дагбаш,Avar,,Avar,,True,Ратлу-Ахвах (Ахуак),"Ахвах (Ахуакъ, Ратлу-Ахвакъ)",Ахвах,Дагбаш,426.0,415.0,441.0,264.0,42.380347,46.351960999999996,Daghestan,,2015.060546875,,not_kutan,Avar,Avar 
117,Avar ,1067.0,Dadulazda,Дадулазда,Avar,,Avar,,True,,,Дабулада,Дадулазда,,,66.0,26.0,42.4189,46.80373,Daghestan,,1259.15344238281,,not_kutan,Avar,Avar 
118,Avar ,1159.0,Darada,Дарада,Avar,,Avar,,True,,,Дарада,Дарада,,,216.0,217.0,42.465606,46.936572999999996,Daghestan,,1513.75939941406,,not_kutan,Avar,Avar 
119,Avar ,139.0,Datuna,Датуна,Avar,,Avar,,True,"Датуната (Датун, Малиданаха)","Датунъ, Датуната, Малиданака",Датун,Датуна,67.0,80.0,74.0,179.0,42.47357,46.643640000000005,Daghestan,,856.761596679688,,not_kutan,Avar,Avar 
120,Avar ,17.0,Dzhalaturi,Джалатури,Avar,,Avar,,True,Джалатлури (Жалатлуру),Джалатрури (Жалатруи),Джалатлури,Джалатури,169.0,190.0,160.0,82.0,42.631847,46.567028,Daghestan,,1732.3625488281198,,not_kutan,Avar,Avar 
121,Avar ,951.0,Doronub,Доронуб,Avar,,Avar,,True,Дарану (Дарануб),Дарануб,Доронуб,Доронуб,123.0,131.0,111.0,150.0,42.124689000000004,46.809427,Daghestan,,1876.5720214843802,,not_kutan,Avar,Avar 
122,Avar ,705.0,Durangi,Дуранги,Avar,,Avar,,True,Дуранги,Дуранги,Дуранги,Дуранги,329.0,342.0,345.0,553.0,42.635709999999996,47.223659999999995,Daghestan,,1040.05541992188,,not_kutan,Avar,Avar 
123,Avar ,977.0,Dusrakh,Дусрах,Avar,,Avar,,True,Дусрек (Диси),Дусрек (Риси),Дусрак,Дусрах,333.0,333.0,315.0,280.0,42.1275,46.8792,Daghestan,,1872.4538574218802,,not_kutan,Avar,Avar 
124,Avar ,4167.0,Zhazhada,Жажада,Avar,,Avar,,True,Жажада,Жажада,Жажада,Жажада,76.0,81.0,58.0,199.0,42.197157000000004,46.424903,Daghestan,,1892.42785644531,,not_kutan,Avar,Avar 
125,Avar ,199.0,Zaib,Заиб,Avar,,Avar,,True,,,Заи,Заиб,,,56.0,226.0,42.489364,46.707471999999996,Daghestan,,799.3662719726559,,not_kutan,Avar,Avar 
126,Avar ,131.0,Zanata,Заната,Avar,,Avar,,True,Заната,Заната,Заната,Заната,200.0,202.0,159.0,198.0,42.485146,46.552771,Daghestan,,1602.9221191406302,,not_kutan,Avar,Avar 
127,Avar ,55.0,Zirani,Зирани,Avar,,Avar,,True,Зирани,"Зирани, Зираны",Зирани,Зирани,154.0,160.0,188.0,65.0,42.61797,46.944359999999996,Daghestan,,543.17236328125,,not_kutan,Avar,Avar 
128,Avar ,1231.0,Ziurib,Зиуриб,Avar,,Avar,,True,Зиури,Зиури,Зиуриб,Зиуриб,226.0,239.0,232.0,326.0,42.41789,46.705088,Daghestan,,1846.0646972656302,,not_kutan,Avar,Avar 
129,Avar ,1069.0,Ivaylazda,Ивайлазда,Avar,,Avar,,True,,,Иваназда,Ивайлазда,,,32.0,73.0,42.42,46.799170000000004,Daghestan,,1323.56298828125,,not_kutan,Avar,Avar 
130,Avar ,99.0,Igali,Игали,Avar,,Avar,,True,Игали,Игали (Ихали),Игали,Игали,1138.0,1135.0,852.0,2558.0,42.7181,46.5811,Daghestan,,623.2984619140631,,not_kutan,Avar,Avar 
131,Avar ,4143.0,Izta,Изта,Avar,,Avar,,True,Изата (Изеда),"Изата (Издата, Изеда, Эзета)",Изата,Изта,34.0,39.0,17.0,17.0,42.308890000000005,46.35667,Daghestan,,2081.75659179687,,not_kutan,Avar,Avar 
132,Avar ,383.0,Ingerdakh,Ингердах,Avar,,Avar,,True,Ингердах,Ингердахъ (Ингурдахъ),Ингердах,Ингердах,456.0,490.0,531.0,1065.0,42.589259999999996,46.398373,Daghestan,,1881.91979980469,,not_kutan,Avar,Avar 
133,Avar ,385.0,Ingishi,Ингиши,Avar,,Avar,,True,Ингиш,Ингишь (Ингишу),Ингиши,Ингиши,414.0,454.0,455.0,839.0,42.774770000000004,46.542640000000006,Daghestan,,1533.0354003906302,,not_kutan,Avar,Avar 
134,Avar ,209.0,Inkvalita,Инквалита,Avar,,Avar,,True,Инкоалита,Инкоалита (Инколита),Инколита,Инквалита,173.0,176.0,135.0,46.0,42.69936,46.68833,Daghestan,,1519.19567871094,,not_kutan,Avar,Avar 
135,Avar ,1035.0,Iputa,Ипута,Avar,,Avar,,True,,,Ината,Ипута,,,217.0,97.0,42.47852,46.965920000000004,Daghestan,,1454.63317871094,,not_kutan,Avar,Avar 
136,Avar ,107.0,Irganay,Ирганай,Avar,,Avar,,True,Ирхана (Рихуни),"Ирганай (Ирханы, Иргана, Рихуни)",Ирганай,Ирганай,596.0,613.0,699.0,2290.0,42.649543,46.912048,Daghestan,,577.021057128906,,not_kutan,Avar,Avar 
137,Avar ,993.0,Irib,Ириб,Avar,,Avar,,True,Ириб (Ири),Ириб (Ири),Ириб,Ириб,562.0,555.0,460.0,1108.0,42.1606,46.8169,Daghestan,,1646.9562988281302,,not_kutan,Avar,Avar 
138,Avar ,403.0,Ichichali,Ичичали,Avar,,Avar,,True,Ичичали,Ичичали (Ичить),Ичичали,Ичичали,489.0,484.0,482.0,156.0,42.732617,46.405263,Daghestan,,1663.771484375,,not_kutan,Avar,Avar 
139,Avar ,211.0,Ishtiburi,Иштибури,Avar,,Avar,,True,Иштибури,Иштибури,Иштибури,Иштибури,194.0,192.0,196.0,292.0,42.679149,46.702701,Daghestan,,1649.2253417968802,,not_kutan,Avar,Avar 
140,Avar ,4277.0,Kabasida,Кабасида,Avar,,Avar,,True,Кобосида,Кобосида,Кобоседа,Кабасида,28.0,36.0,22.0,16.0,42.205771,46.341334,Daghestan,,1751.28112792969,,not_kutan,Avar,Avar 
141,Avar ,4263.0,Kamilukh,Камилух,Avar,,Avar,,True,Камелюк (Камилуг),"Камелюкъ (Камелюхъ, Камилугъ)",Камилух,Камилух,352.0,346.0,207.0,904.0,41.90911,46.631009999999996,Daghestan,,2004.7487792968698,,not_kutan,Avar,Avar 
142,Avar ,1041.0,Karadakh,Карадах,Avar,,Avar,,True,,,Карадах,Карадах,,,9.0,392.0,42.471022999999995,46.863724,Daghestan,,706.8750610351559,,not_kutan,Avar,Avar 
143,Avar ,953.0,Karanub,Карануб,Avar,,Avar,,True,Карануб (Карану),Карануб,Каранаб,Карануб,194.0,197.0,145.0,161.0,42.12262,46.81777,Daghestan,,1978.08190917969,,not_kutan,Avar,Avar 
144,Avar ,4127.0,Kardib,Кардиб,Avar,,Avar,,True,Карда,"Карда (Корда, Кардыбъ, Карда)",Карда,Кардиб,260.0,296.0,165.0,391.0,42.111443,46.514655,Daghestan,,2094.64208984375,,not_kutan,Avar,Avar 
145,Avar ,4281.0,Katroso,Катросо,Avar,,Avar,,True,Гортль-Росо,Гортль-Коло (Гортль-Росо),Кортроса,Катросо,123.0,117.0,46.0,81.0,42.188328999999996,46.33021,Daghestan,,1658.35485839844,,not_kutan,Avar,Avar 
146,Avar ,115.0,Kakh,Ках,Avar,,Avar,,True,Ках,"Кахабъ-Росо (Кахаросъ, Ахкентъ)",Ках,Ках,212.0,221.0,211.0,276.0,42.557664,46.790848,Daghestan,,1523.9406738281198,,not_kutan,Avar,Avar 
147,Avar ,65.0,Kakhabroso,Кахабросо,Avar,,Avar,,True,Кахаб-росо (Ахкент),"Кахабъ-Росо (Кахаросъ, Ахкентъ)",Кахиб-Росо,Кахабросо,345.0,341.0,311.0,796.0,42.73896,46.704696999999996,Daghestan,,1752.86315917969,,not_kutan,Avar,Avar 
148,Avar ,1007.0,Kakhib,Кахиб,Avar,,Avar,,True,Кахиб (Кахи),"Кахибъ (Кахи, Кахи-Хиндахъ, Кахевъ)",Кахиб,Кахиб,1610.0,1682.0,1312.0,1090.0,42.4272,46.5969,Daghestan,,1575.30969238281,,not_kutan,Avar,Avar 
149,Avar ,109.0,Kakhikal,Кахикал,Avar,,Avar,,True,Кахи-Кала,Кахи-Калъ (Кахи-Калахъ),Кахиналь,Кахикал,105.0,124.0,116.0,339.0,42.499065,46.874809,Daghestan,,1035.96752929688,,not_kutan,Avar,Avar 
150,Avar ,4145.0,Kversatl',Кверсатль,Avar,,Avar,,True,Гверсетль (Горситль),"Гверситль (Горситль, Гехрситль, Герсакъ)",Керсатль,Кверсатль,100.0,87.0,28.0,11.0,42.302562,46.392793,Daghestan,,1909.9855957031302,,not_kutan,Avar,Avar 
151,Avar ,1027.0,Keger,Кегер,Avar,,Avar,,True,Кегер,"Кегеръ (Когеръ, Кагалъ)",Кегер,Кегер,608.0,3475.0,709.0,596.0,42.3767,47.0275,Daghestan,,1499.56359863281,,not_kutan,Avar,Avar 
152,Avar ,4701.0,Kedi,Кеди,Avar,,Avar,,True,Киды (Кейди),Кида,Кеды,Кеди,484.0,527.0,285.0,740.0,42.526109999999996,45.966390000000004,Daghestan,,1949.0480957031302,,not_kutan,Avar,Avar 
153,Avar ,409.0,Kizhani,Кижани,Avar,,Avar,,True,Кижани,Кижани (Кижано),Кижани,Кижани,309.0,314.0,309.0,345.0,42.74031,46.364775,Daghestan,,1515.361328125,,not_kutan,Avar,Avar 
154,Avar ,1031.0,Kikuni,Кикуни,Avar,,Avar,,True,Кикуны (Кикуни),Кикуны (Кикуни),Кикуни,Кикуни,1081.0,943.0,1008.0,3224.0,42.513979,47.036122,Daghestan,,654.801574707031,,not_kutan,Avar,Avar 
155,Avar ,411.0,Kilyatl',Килятль,Avar,,Avar,,True,Килитль,Килятль,Килатль,Килятль,581.0,519.0,637.0,1034.0,42.704637,46.466046,Daghestan,,948.6780395507809,,not_kutan,Avar,Avar 
156,Avar ,4141.0,Kishdatl',Кишдатль,Avar,,Avar,,True,Гиштатль,Гиштатль,Гишдатль,Кишдатль,77.0,86.0,49.0,23.0,42.304638,46.342239,Daghestan,,1852.3386230468802,,not_kutan,Avar,Avar 
157,Avar ,1013.0,Kienikh,Киэних,Avar,,Avar,,True,,,Кийних,Киэних,,,63.0,25.0,42.43056,46.66639,Daghestan,,1386.07824707031,,not_kutan,Avar,Avar 
158,Avar ,37.0,Kolo,Коло,Avar,,Avar,,True,,,Коло,,,,63.0,,42.65769,46.56607,Daghestan,,1000.5882568359401,?,not_kutan,Avar,Avar 
159,Avar ,191.0,Kolo,Коло,Avar,,Avar,,True,Гаха-коло,Гахо-Коло (Каха-Коло),Гоха-Коло,Коло,217.0,191.0,214.0,538.0,42.65769,46.56607,Daghestan,,1000.5882568359401,?,not_kutan,Avar,Avar 
160,Avar ,1039.0,Koroda,Корода,Avar,,Avar,,True,Корода,Корода,Корода,Корода,1507.0,1456.0,1380.0,939.0,42.44961,46.846988,Daghestan,,856.5930786132809,,not_kutan,Avar,Avar 
161,Avar ,4137.0,Kosob,Кособ,Avar,,Avar,,True,Ерта,Эрта,Кособ,Кособ,72.0,75.0,55.0,245.0,42.242893,46.368239,Daghestan,,1307.34826660156,,not_kutan,Avar,Avar 
162,Avar ,981.0,Kosroda,Косрода,Avar,,Avar,,True,Косрода (Тлберола (?)),"Косрода (Кусрода, Тлосрода)",Косрода,Косрода,208.0,205.0,186.0,114.0,42.131409999999995,46.858290000000004,Daghestan,,2096.43188476563,,not_kutan,Avar,Avar 
163,Avar ,117.0,Kuanib,Куаниб,Avar,,Avar,,True,Куани,"Куана (Коани, Канибъ)",Коани,Куаниб,287.0,292.0,317.0,454.0,42.509735,46.611385,Daghestan,,1549.83215332031,,not_kutan,Avar,Avar 
164,Avar ,1043.0,Kudali,Кудали,Avar,,Avar,,True,Кудали,Кудали,Кудали,Кудали,978.0,967.0,1122.0,914.0,42.3678,47.0789,Daghestan,,1412.06433105469,,not_kutan,Avar,Avar 
165,Avar ,119.0,Kudutl',Кудутль,Avar,,Avar,,True,Кодутль,"Кудутль (Кодутль, Кодухъ)",Кодотль,Кудутль,677.0,668.0,524.0,541.0,42.5783,47.0194,Daghestan,,939.0470581054691,,not_kutan,Avar,Avar 
166,Avar ,1073.0,Kuker,Кукер,Avar,,Avar,,True,,,Кукер,Кукер,,,74.0,16.0,42.431059999999995,46.80982,Daghestan,,1260.38891601563,,not_kutan,Avar,Avar 
167,Avar ,851.0,Kuletsma,Кулецма,Avar,,Avar,,True,Кулецма,Кулецма,Кулецма,Кулецма,1439.0,1525.0,1246.0,2175.0,42.5556,47.2339,Daghestan,,1368.48461914063,,not_kutan,Avar,Avar 
168,Avar ,943.0,Kulla,Кулла,Avar,,Avar,,True,Кула,Кулла (Куллабъ),Кулла,Кулла,557.0,590.0,423.0,27.0,42.31346,46.910140000000006,Daghestan,,1265.73559570313,,not_kutan,Avar,Avar 
169,Avar ,101.0,Kunzakh,Кунзах,Avar,,Avar,,True,,,Кунзах,Кунзах,,,126.0,362.0,42.74884,46.66488,Daghestan,,963.1943359375,,not_kutan,Avar,Avar 
170,Avar ,3969.0,Kusur,Кусур,Avar,,Avar,,True,Кусур,Кусур,Кусур,Кусур,580.0,518.0,216.0,610.0,41.781293,46.949207,Daghestan,,2084.48657226563,,not_kutan,Avar,Avar 
171,Avar ,955.0,Kutikh,Кутих,Avar,,Avar,,True,Кутих,Кутихъ (Кутыхъ),Кутых,Кутих,205.0,233.0,114.0,224.0,42.12587,46.78902,Daghestan,,1737.6989746093802,,not_kutan,Avar,Avar 
172,Avar ,1507.0,Kutisha,Кутиша,Avar,,Avar,,True,Кутиша (Кутиши),"Кутиша (Кутиши, Чуули Кутишаросо, Чивахъ-Чуули)",Кутиша,Кутиша,1368.0,1358.0,1219.0,1919.0,42.4236,47.2831,Daghestan,,1483.30798339844,,not_kutan,Avar,Avar 
173,Avar ,4111.0,Kutlab,Кутлаб,Avar,,Avar,,True,Кутлиб (Кутла),Кутлебъ (Кутля),Кутлоб,Кутлаб,306.0,350.0,371.0,1011.0,42.09663,46.32982,Daghestan,,1740.69677734375,,not_kutan,Avar,Avar 
174,Avar ,983.0,Kuchrab,Кучраб,Avar,,Avar,,True,"Кучра (Кучур, Очур)","Кучра (Кучур, Кучрейми, Очур)",Кучраб,Кучраб,296.0,313.0,292.0,46.0,42.175059999999995,46.902440000000006,Daghestan,,2011.05798339844,,not_kutan,Avar,Avar 
175,Avar ,1075.0,Lakhchayda,Лахчайда,Avar,,Avar,,True,,,Лахчанда,Лахчайда,,,32.0,42.0,42.41345,46.8378,Daghestan,,1201.39685058594,,not_kutan,Avar,Avar 
176,Avar ,1127.0,Magar,Магар,Avar,,Avar,,True,Магар,Магар,Магар,Магар,318.0,340.0,217.0,296.0,42.19546,46.843669,Daghestan,,1493.29748535156,,not_kutan,Avar,Avar 
177,Avar ,4147.0,Magitl',Магитль,Avar,,Avar,,True,Мегитль,Мегитль,Магитль,Магитль,93.0,85.0,41.0,21.0,42.248081,46.366738,Daghestan,,1526.85803222656,,not_kutan,Avar,Avar 
178,Avar ,4169.0,Mazada,Мазада,Avar,,Avar,,True,Мазада,Мазада,Мазада,Мазада,44.0,36.0,40.0,196.0,42.197896,46.390091999999996,Daghestan,,1520.76599121094,,not_kutan,Avar,Avar 
179,Avar ,853.0,Manasaul,Манасаул,Avar,,Avar,,True,Манас-аул,Манас-аул,Манас-Аул,Манасаул,223.0,269.0,496.0,629.0,42.7575,47.0397,Daghestan,,825.83642578125,,not_kutan,Avar,Avar 
180,Avar ,1215.0,Machada,Мачада,Avar,,Avar,,True,Мачада,Мачада,Мочада,Мачада,551.0,515.0,503.0,429.0,42.37839,46.53725,Daghestan,,1676.37048339844,Шамильский район,not_kutan,Avar,Avar 
181,Avar ,4283.0,Machar,Мачар,Avar,,Avar,,True,Мачар,Мачаръ (Мачада),Могар,Мачар,93.0,105.0,46.0,101.0,42.206556,46.335204,Daghestan,,1998.2600097656302,,not_kutan,Avar,Avar 
182,Avar ,433.0,Mesterukh,Местерух,Avar,,Avar,,True,Местерух,Местерухъ,Местерух,Местерух,492.0,504.0,585.0,1009.0,42.5747,46.3964,Daghestan,,1550.97204589844,,not_kutan,Avar,Avar 
183,Avar ,4719.0,Metrada,Метрада,Avar,,Avar,,True,Митрода (Митерата),"Митрода (Митрада, Митералъ)",Метрада,Метрада,188.0,222.0,254.0,550.0,42.393034,45.888954,Daghestan,,1879.5197753906302,,not_kutan,Avar,Avar 
184,Avar ,435.0,Mekhel'ta,Мехельта,Avar,,Avar,,True,Мехельта,"Мехельта (Мехель, Метлельта)",Мехельта,Мехельта,1873.0,10171.0,1917.0,3309.0,42.798277,46.497361,Daghestan,,1487.8581542968802,,not_kutan,Avar,Avar 
